sentiment,review_body,product_category
1,I just adore these shorts from art dept. they are casual  yet slightly structured. the length is just perfect (for me)  no ride up  no wrinkles (i can't stand wrinkled shorts)  and the fringe gives these shorts a fun and playful look just perfect for a stroll on the beach or shopping with your girlfriends. i know these shorts are going to be a staple in my summer wardrobe for years. can i have these in more colors and patterns too????,Lounge
1,These super cute leggings are comfortable and functional with a fun design!,Lounge
1,My husband bought me these joggers for a retreat i went on. they are so comfortable and really cute. i am usually a size 4 and the size small fit great with some room.,Lounge
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,Even in my usual petite small size  this looked bulky and made me look stumpy. disappointing because the style looks so good in the picture and the material looks to be good quality. i don't even know if going down a size would have helped. as others have mentioned it looks like a frumpy house robe.,Outerwear
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,"Saw this on line and decided to ""splurge"" for the holidays. arrived today and is going right back. runs very small especially in the waist. trim is a cheap ribbed fabric with a zipper. fabric is not elegant looking as in the picture  appears cheap and very itchy. sooooo disappointed.",Outerwear
-1,"I totally agree with the last reviewer. i'm 5'2"" 115 pounds with somewhat wide shoulders. the x-small fit my torso but was so tight in my shoulders i couldn't move my arms. the small was better but was too big in the torso. the material itself was really nice. too bad the fit was so awkward and unflattering.",Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,I love anything orange- when i saw this coat online  i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,I was so excited for this coat when i saw it in the catalog  but disappointed when it got to stores. the faux fur pictured both here and in the catalog looked much more of a burnt red brown color than the straight up maroon that it actually is in store. i'd say it even looks a bit purple. the nice thing is that it is detachable and you can replace it with something else if you really don't like the color. i have decided to buy it anyways because the fit of the coat is lovely and simply stunning.,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,"I loved this trench on the web site  i couldn't wait until it arrived and was even happy to pay full-price to get it! it unfortunately just didn't complement my 5'2"" 135 lb curvy figure as i had hoped. it was definitely much fuller on the bottom which added unnecessary bulk. i have narrow shoulders and it was snug and uncomfortable with a simple tank top on. i hung it in my closet for a few weeks  tags intact  continuing to try it and each time it just wasn't working. it also had many stray thre",Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,Wow  this runs small! i'm thinking the accidentally sent me an xxs?!?,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
1,Liked everything about this coat but the length! it is beautiful and good quality. first  ordered a medium because the fit seemed slight (i'm a 4-6)  returned it for a large. unfortunately  the large will also be returned -- the body length is very cropped  not at all as it appears in photo to meet the top of a waistband. i'll hope to find a similar coat with just a bit more length.,Outerwear
1,This coat is super yummy! i'm always in need of something stylish and warm at the same time. definitely was happy with the weight and lining on this garment.  *highlight: i always get compliments on it when i'm out.,Outerwear
1,I love this sweater coat. i just put on a pair of leggings and boots and i'm good to go. it's warm and flattering and comfortable and i can wear it anywhere  it works at the office  out to eat  shopping or even just hanging around.  fit: some of the other comments mention the small waist. this is a fitted sweater  not a roomy piece for layering over other pieces. i like the fit because i get the warmth of a big sweater without the bulk. the fit is similar to dresses that i have purchased at anth,Outerwear
1,Tried on my normal size in the store and i was swimming in it. the sales associate suggested i order the petite in store. perfect! i just wish there were more opportunities to try on petite sizes in store. this coat is soft and roomy. when it's buttoned up it has a great shape too.,Outerwear
1,"Great quality coat! very pretty colors and love the sleeves! i would have given 5 stars  but like other reviewers stated  this coat does she'd. best not to wear black. it is a slight ""swing"" style coat  so it's not fitted at the waist and hips  but very stylish. i found it best to size down. i'm 5'4 118lb  but i'm large chested (32dd) i usually wear a size 6 coat or blazer so it fits my chest  but the six was too big. the size 4 fit great across my chest and still room for a sweater!",Outerwear
1,I'd been looking for a replacement for my faux leather jacket and this has surpassed my expectations. well-made  lovely color  very soft  flattering cut. it runs small so i sized up from my usual petite xs to a petite s. it's warm and the lining is very pretty. hopefully it'll hold up to daily wear. i'd definitely recommend it as a great jacket to take you from fall - spring. i got the plum color.,Outerwear
1,I wanted this coat from the first moment i saw it in the catalogue. i tend to gravitate toward dark colors  but this looked timeless and beautiful  like something my grandmother would have cherished (and i would have coveted). i was not disappointed. the coat is carefully lined  and the mohair is divinely soft. the silhouette is not fitted  but comes off surprisingly chic. do note that this is not a coat for heavy duty weather; i've even been a bit chilly wearing it at nights in la. also  heed t,Outerwear
1,"I usually wear a s petite so that's what i initially got in this. i'm 5'2""  32c-27-36. the shoulders were about an inch too wide on either side  the sides along the top had tons of extra fabric (almost like batwings or a dolman cut) and the waist was at least 6"" too big! i'm re-ordering in petite xs and hoping for the best  because this is a gorgeous coat.",Outerwear
1,This is a beautiful coat. no one has mentioned how beautifully the pattern matches  even across the arms coordinating with the front. i love the lower button as it allows for arm movement and contributes to the casual slouch. the only complaint i have is there is a slight dark spot above both pockets. this appears to be a sewer's mark for placement. i think i have figured out how to disguise it without marring the fabric; but second item from retailer with marks (quality control?). i am keeping th,Outerwear
-1,I really wanted to like this jump suit.  i rarely have problem with retailer clothing.  i'm 5.6  hourglass shape  usually wear size 2.  this jumpsuit runs small  but that's not the only problem.  top part (shirt piece of the jumpsuit) is too short  so it's digging into my lady part.  the color does not look anything like the picture  so overall this piece is failure.  i hope that i find something similar but fits better.,Pants
-1,This is a problem i have had with the pilcro hyphen cargos with the color dye.  the dyes in these pants are the same thing. i wore the purple color and washed in cold  gentle  cycle and they were stained/     i will return these -it's too bad because they were pretty comfortable and flattering pants.,Pants
-1,I wore these pants to work and they fit and looked great! however the first time i put them through the wash they became all discolored and are completely stained and now are unwearable. very disappointing. did not spend that much money to wear a pair of pants once.,Pants
-1,"The other reviews seemed promising and so i ordered these in a 10 petite. i am 5'4"" and the length was still long and would either need to be worn with a heel or altered. the length was not what made me send them back though. the quality is very very nice and the fabric thick  stretchy and well made. however  the body hugging fit and flare make these look exactly like a yoga pant but made from nice material. if i were a bit more confident to wear these outside of the gym then they would be great",Pants
-1,"These pants fit tts and are ask pictured in length on me (5'5""). i can go between a 4 and a 6  and tried the 6 and they were fine. that said  the fabric completed turned me off. it is that sort of stretch fabric with a sheen to it. i did not find them to be the wonderful wardrobe basic i thought they'd be- the fabric is just too stiff  and the sheen made them feel cheap  unfortunately.",Pants
-1,"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",Pants
-1,Do not waste your money on this.  at first  i bought pilcro hyphen chinos short and i loved it. so i bought this pants in store too. i laundry them yesterday and they both came out colorless. i was so shock.   fyi  i did not use bleach or chrolox  i mean i don''t use them.i will return them both.  still mad. this is bad quality enough worth it.,Pants
-1,I was so excited to get these. i paid for two day shipping and ordered medium and large . sadly they did not fit. i usually wear medium but ordered both just in case. i'm very disappointed that they run so small and are not true to size. they are super cute from someone skinny.,Pants
-1,"These are horrible pants!!! they run small in the thigh and butt like other cartonnier crops. look great at first....after a few hours of wear the stretch out everywhere!!! absolutely terrible! i have several pairs of cartonnier crops that are my ""go to"" pants  but these are not worth even the sale price! i'd give them no stars if i could!! this fabric is very different from my other printed pairs. if u must try them  size down and suffer through the first few ""tight"" hours! trust me...they will",Pants
0,These pants are really beautiful. the material feels nice and i love the pull on style  however  they are much too long for me. i'm 5'3 and they literally hang to my ankles which is not at all flattering like the photos. i think if you are tall enough  these are a wonderful piece.,Pants
0,I wish these zipped up instead of the drawstring. they are super cute but don't care for the way they sit on the hips.,Pants
0,Ordered these in two colors( moss and bronze)  same size (26). the moss fit perfectly and the bronze  i can't even button. so very frustrating  particularly when shipping fees are involved. i'm keeping the pair that fit but was hoping to have a couple pairs. perhaps i'll try on another pair in the store. its a nice lean slimming pant that will work from fall through spring. the material is a bit thick for summer. soft and a tad stretchy to allow ease of movement. looking forward to wearing with,Pants
0,This is a pretty jump suit  true to size  looked flattering on me  lovely soft tencel like fabric and pretty design fabric. however  the sides are cut too deep and it's impossible to wear a strapless bra or any kind of bra without the bra showing. i tried without one and that definitely doesn't work  so back it went to the store.,Pants
0,I so wanted to love this jumpsuit but unfortunately the fit is so off. it runs small and the crotch is to high. the color is beautiful and the design is great. it's really sad i waited two months for this and it was definitely not worth the wait.,Pants
0,I purchased these pants in blue  they fit great - only problem is that one leg is about 1/2 inch longer than the other. i got them on sale with a discount so i will keep them and take them to a tailor to fix. bummer.,Pants
0,"Super long even at 5'7"" and a little too voluminous for my taste. incredibly comfortable and beautiful pattern though. i'm having a hard time imagining there getting much use for me  so even at the sale price they're going back.",Pants
0,Low waisted  weird liner.,Pants
0,It really is such a cute romper. took it on s trip to italy and it was airy and comfortable. that is in till i washed it. i'm in europe so there aren't dryers... washed it in cold water  line-dried it and it shrunk. significantly. it still fits but the top doesn't blouse over like it previously did. and the shorts feel really short. so disappointed. my advice would be to hand wash it in very cold water,Pants
1,I decided on these last minute for a date last night and let me say...i looked hot. :) they are super cute and flattering (im slender  but hey  im also 53) and could be dressed up or down easily. the but is because when i got home i realized that i had ruined my new gel manicure from the black die! it comes off so easily that you should be cautious of your car seats  sofa  etc. i made the mistake of not washing first  but do! hopefully thats enough to help because these are great leggings.,Pants
1,These are excellent. as previous reviewers noted  they are a thin material  and there isn't much stretch. that being said  they have a casual  work-appropriate men's wear vibe (the extra fabric in the crotch region contributing to this). if you really don't like the extra fabric  wearing them a little higher and closer to the natural waist should solve the problem. the navy is a little lighter in person than on the site  just fyi--it's less easy to mistake for black  which is alright in my book.,Pants
1,"The pants were true to size in the waist but they were a touch long for my 5'5"" 120 lbs frame (i got a size 0). they did stretch out a little during the day (i wore them about 10 hours)  but not nearly as much as the other reviews led me to believe. however  they were a little loose on my legs when i first put them on  which i liked.",Pants
1,This romper originally caught my eye in the beginning of the summer with the sweet back bow detail. i had originally planned to purchase for a trip to paris in june  but waited until the last minute and my size wasn't immediately available at my local store. i had honestly forgotten about the romper until i noticed it recently in the sale section ... at that price i couldn't pass it up. again it wasn't available in my size at the store location  but they were able to ship it w/in a few days. i p,Pants
1,"I think 4-5"" shorts are the best length if you want to show off your legs  but still feel comfortable running errands  and these fit the bill. they are short  but they are loose  the pattern ( i got the grey) is nice  wore them with a black top that flowed over the waistband and felt they were perfect. memorial day  wore them 2 days in a row  all day  everywhere  got lots of compliments  comfortable  washed and air dried  ready to go again. i am typically a 12  ordered the large  could probably",Pants
1,This is a very nice jumpsuit; reviewers were correct stating that torso is long & fit better a taller person. as soon as i read the reviews i went on and placed an order for size 8  i'm 6ft tall 160lb and it has been very difficult to find a jumpsuit to fit my long torso. this one however turned out to be perfect! true to size and fit  not only that  the fabric is very soft and good quality  very interesting style of the jumpsuit  looks much better in person! i particularly liked cropped  wide-l,Pants
1,"Finally a jumper that works for me! i am 5'6 but i have a long torso so most jumpers ride up in an uncomfortable way. this one is perfect. the material is light and perfect for warm weather. the top is very adjustable for all different chest sizes. i personally think the pant length looks better if you are under 5'8"" because it comes down closer to the ankle but then again if you have long thin legs you might not mind the bottom hitting at your calf. i can't say enough good things about this jum",Pants
1,"Tried these on out of sheer curiosity -- i've got a long torso & was pleasantly surprised how flattering they are! they manage to look flowing & sleek without shortening the legs. took a size 6 with my 27"" waist  37"" hips. it's a bit of a generous fit  especially around the waist  but they're extremely comfortable & have room to tuck tops into. i have the cowled sweater tank in gray & it looks fantastic over these! couldn't resist getting both the rust and black. perfect for a dressy casual look",Pants
1,I've ordered a pair of these from the catalog and loved them. on my next visit to a store  i picked up another color. i'm now considering getting another pair while the free shipping deal is going on. they are great pants with a great fit.,Pants
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.,Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,Very nice fabric and quality but runs very large. i had to return my pair of a size 0. stinks to pay for shipping on a product that looks so different in the picture.,Shorts
0,"I wanted to love this romper  but it just wasted right for me. i am 5'5""  135lbs  34c  curvy/muscular frame and ordered size small. i may have liked it better with more room in the medium  decided to return. i still recommend trying this product  but it wasn't for me and my hips!",Shorts
0,Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,I can't believe how small these are. i almost wondered if the size was marked incorrectly. these are so pretty and such a shame because i love them. the rise in the crotch is also very short. very full in the legs and one is longer than the other:( the stripes don't line up in places which is also disappointing for this price!,Shorts
0,"I love these shorts  very pretty and well made  but if you have any kind of muscle in your thighs  beware  not as flattering as on the model a9dn probably previous reviewer). shorts hit at hte widest part of my leg  creating a weird tent effect around the area. waist was true to sizw and i can only imagine how beautiful they would be on ""skinny"" legs.",Shorts
0,I am somewhere between a 24 and a 25 (i have narrow hips but an average waist)  so i was happy to find that these worked for me in me in a 0. i loved the blue color as an interesting neutral. they did stretch out a little with wear  but i still felt like i looked good by the end of the day. i typically really like cotton/linen blends as i can usually wear them out of the dryer if i'm going for a casual look - a few wrinkles with linen doesn't bother me. but these. oh my. when i pulled them out o,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
1,These shorts are wonderful! very stylish and easy to pair with my tops. they do run a bit large. i am normally a size 8 or 29. i ordered these in a medium and i definitely could have gone with small. they are machine washable though and i'm not sure if they will shrink at all so i'm keeping them. i would definitely recommend them.,Shorts
1,The color and the fabric in these shorts is quite nice as is the length. i didn't order the pilcro bermudas because another reviewer said the legs were quite wide. unfortunately  these shorts also have wide legs. i'm going to have them tailored so they hug the legs as in the picture rather than billowing out. i do not have skinny thighs(don't i wish!) and i was surprised that the fit was not as pictured. if you're ok with wide legs or can get them at a price at which you're ok spending extra for,Shorts
1,"These are some of the softest most comfortable shorts i own and wish i had them in more colors. i like that i an adjust the length of the cuff since it's not ""hemmed"" to a certain length. i ordered the pink/salmon color and they go with so much!",Shorts
1,Overall great romper! i have a long torso and thicker legs so i sized up to a small and i am very happy i did. the shorts are a bit on the shorter side and go upon the sides so another reason to consider sizing up. the quality is great and super soft chambray with a trendy tie up.,Shorts
1,Super soft shorts. i ordered them in the orange and it's a lovely soft orange. they aren't too short  about mid thigh. i found the 27 to be a little loose on the waist but i was afraid to compromise the length for a size 26. i may order the navy in 26.,Shorts
1,"First let me say that i've recently fallen in love with the pilcro brand. i love the pilcro hyphen chinos and needed some new shorts for the summer. i have extremely muscular legs and have a hard time finding shorts that look good. i was hesitant to try these on because they said the inseam is 4"" but one other reviewer pointed out that they are a good mid-length if you unroll them  so i just went to try them on at the store  and what do you know? they are exactly that! unrolled  they come about",Shorts
1,These shorts are very flattering. will def. purchase another pair.,Shorts
1,I was hesitant to order these especially because they didn't have a petite since there's shipping and i thought i might have to return them. i know that most shorts from retailer run a little big (i'm usually a 4 but in retailer bottoms 0-2). i ordered the 2 regular since there were no petites. they're not too high waisted (i think they could have gone higher) but they're not low  either. love them. they're so fun and i can't wait to break them out.,Shorts
1,I loved these shorts; however  they seemed to be doomed! i received these on july 2nd & wore them at for a party we had on july 3rd  with the top shown. the fit was true to size  style & quality were nice. during the day i first ripped them on a low arbor gate latch  then later they were splashed with red wine when my husband startled me & i threw my red wine in the air. typically  i am very careful and do no have an issue with ruining my clothes. he felt so bad he asked me to get a new pair. i,Shorts
-1,This skirt is very short. i ordered my usual xs petite and it was so short that the longest part ended above my ankle. that's quite off because i'm only 5 feet tall  and i wore it pretty low on the hips. it also flares out awkwardly below the knee. there are 2 vertical seems and they exacerbate the jagged appearance of the hem. i was drawn to the edgy style shown in the photo but in person it looks like my 5 year old cut up a skirt. plus  the fabric--while thick and beautiful and stretchy--has a,Skirts
-1,Very very boxy design/cut. try on first or buy knowing you are 90% likely to return. beautiful skirt but if you don't have the right body type/measurements  will not flatter you at all.,Skirts
-1,The color is as pictured. good quality. it's lined. the zipper in the back makes it look updated. i ordered my usual size. small petite size 6. it fit perfectly. i'm 5 feet and 120 lbs. hourglass figure. i had high hopes. i have hips and short  heavy legs. the skirt only emphasized my flaws. if you've got great legs you will do well with this. i do own other short skirts. but the fact that is less tailored in look makes it better suited for a younger gal. if you're on the fence give it a try. it,Skirts
-1,"1. i'm 5'6"" tall with a short waist and long legs  and this skirt came all the way down to my ankles. i would have kept it if it had stopped mid-calf like in the photo.  2. i'm 38-32-40 and the size 12 fit me perfectly in the waist hip area  so i would say it runs true to size.  3. the buttons lay nice and flat over the tummy  so that's a plus. at least you don't have to undo them to go to the bathroom.",Skirts
-1,The reason for the title above is this skirt doesn't wow me. i felt like i could find this anywhere  and i don't go to retailer for such things. they have definitely mainstreamed more and more over the years....  __________  pros:  - tts. i tried on a large (and i'm normally either a 10 or 12) and it fit well and hung well on my hourglass and wider hips without billowing out.  - flows nicely! it does have a great movement to it.  - a good everyday skirt.  - not sheer at all. it is lined.  - when y,Skirts
-1,"I anticipated receiving this skirt as i love a longer pencil skirt and this looks beautiful. i opened it  tried it on  sent it back...it is well made but has too many negatives. first  it is very thick. i ordered size 6 (5'2""  140 lbs.). the size was good  but it is so thick that it adds lots of extra fluff around the waist and abdomen. it is also very stretchy and fits in an unflattering way. finally  and most importantly  it has a back and front vent and both are vented all the way up to the c",Skirts
-1,"This skirt is beautiful. fabric is gorgeous with perfect amount of shine and luxury to it. there is a ""life ""in this skirt; it is well made and follows the body lines in a perfect way. or i better say  it did fit me perfectly first ten minutes of wearing it. unfortunately  it stretched more than a full size  and generally lost its shape. now  the skirt is two sizes too large and not really wearable anymore.",Skirts
-1,This skirt was horrible on me. it was loose in the waist  tight in the hips and poofed out like crazy at the tiered part on the bottom. the material also felt cheap and clingy. i guess the fit is tts  but it's hard to tell given how strange the cut was.,Skirts
-1,This skirt has no closure along the slit. i can't begin to understand how it could be worn as shown in the photo-you would be completely exposed. it completely baffled me,Skirts
0,If you can get over the fact that this skirt feels (and looks awfully similar to) the exact same fabric your drugstore halloween costumes had when you were a little kid... then  it's surprisingly fun to wear.,Skirts
0,I really like this skirt but unfortunately there is no lining  so it's a bit see through under the light. also there is no hook at the top of the zipper to secure the skirt. i just think that with this kind of price  the skirt should come at least with the lining. otherwise  it's beautiful skirt  flowy and very feminine.,Skirts
0,I got this in black. will probably get in the purple print too. the purple is a bit more casual  while the black can be work appropriate if with a nice top. very comfy.,Skirts
0,I love the look and fabric of this skirt. it also falls at a very nice  flattering length around the knee. what did not work for me was the waist. the stretchy waist looked cheap  and i do not have a flat stomach  so it made me look like i have a muffin top! i bet it would look great if you have a flat stomach.,Skirts
0,The first surprise is that in person  the material is actually kind of woolen? at least  i would definitely call it a winter knit. the colors are also a little different -- so much so that i didn't recognize it in the store. i'm not sure if the one i tried on was stretched out  but it definitely ran large on me. the waistband is elastic  so i would worry about is stretching over time. i would have been curious to see what the petite option looked like on me  as the regular version was longer tha,Skirts
0,Lightweight  airy silk. it's not shown in the photos but it has a half slip which is too noticeable through the thin silk. it looks somewhat cheap. the silk doesn't feel smooth to the touch. it has a slight roughness to it. it would have been nicer if they had used thicker  higher quality silk. the waist has a tight  wide  elastic band which after wearing for awhile feels uncomfortable. the color of the skirt is true to the photos. i wanted to love this skirt but i will be returning it.,Skirts
0,"Just didnt like the fit. it ""puffed out"" in front  so that wasnt very flattering. i have an hourglass shape  and this was not a good fit for me.",Skirts
0,I am so in love with this skirt  but unfortunately it runs at least one size small...since i am a 16 there is no sizing up. the color  quality  and style are perfection but i would say this runs as more true to junior's sizing than a regular women's size. so sad because it will be going back.,Skirts
0,"This is a thick jacquard fabric and the colors are stunning. this would be best for very thin petties or tall women. i'm 5'4""  125#  27/4  and it was just too much fabric so my waist looked thick. the length was great though. sad it didn't work out",Skirts
1,The skirt is a little longer than i expected  it hits me at my calf  i considered having it shorten knee length but believe that may takeaway some of the aesthetic so i'm going to wear it as it. the quality is quite nice and the color is lovely  very feminine. nice skirt for a picnic,Skirts
1,Absolutely gorgeous shirt. the quality is outstanding! only problem is that it is too small. i am usually a perfect size 6 and this will not zip. returning for a size 8. you won't regret buying it!,Skirts
1,So this skirt is everything. the only downside is that it's not in a petite sizing so i'm going to have to get this altered (i'm 5'3). the sizing is appropriate (usually wear an 8 or 10 in pants and got a size medium for the skirt)  the material is thick enough for spring or summer weather  the color is just right (not too light)  the pockets are adorable and i feel like i'm channeling some 70's realness  sits higher on your waist  and is super comfortable. i know i'm going to get a lot of use o,Skirts
1,The fit and design quality was grea! i love the fact that xxs petite is available online.,Skirts
1,This is a skirt i will wear every day in the summer...great green/khaki color  casual. fit me like all the retailer size  8's do...perfect... only one thing...it is not as short as it looks on this model. i am going to have to have it shortened...but that is not biggy. the skirt is everything i hoped t would be and i know i will wear it to death.,Skirts
1,I was disappointed in the blue color of this skirt. i was looking for white. also felt it ran a little big.,Skirts
1,Saw this skirt in the sale room and figured i'd give it a try. i'm always looking for comfortable skirts that aren't too tight around the waist. once i zipped it up  i knew it would be a keeper! the waist band is super comfortable and it has a hook/eye closure as well. the material is a little heavier weight  but that's fine it can work for winter as well. it's soft  yet structured. the pockets are always a plus. if you want to step away from the normal shapes and colors  this is out of the box,Skirts
1,I received this skirt today and am absolutely thrilled! as a short and curvy lady  i feel most comfortable in fuller skirts (but not too poofy)  and this one lies perfectly (does not make my hips look wide!). the colors are soft and very feminine  which also suits my style. it may seem like a springtime skirt  but i will start wearing it with tights and a sweater right away.,Skirts
1,This skirt is so cute. this is a staple to have in your wardrobe. i wear it with boots and boot socks. but tights for cold winter days as well as flip flops in the summer. i got my true size of 4. its fits perfectly. i love the length with a peek of leg when you walk!,Skirts
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
